report-id,report-title,filer,filed-date,filed-time,owner,ticker,asset-name,transaction-type,transaction-date,amount,comment,asset-type,type
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: Income Portfolio,Sale (Full),03/23/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: 25% Bond/75% Money Market Portfolio,Purchase,03/23/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,10/04/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,11/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,12/06/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,01/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,02/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,03/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,04/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,05/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,06/04/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,07/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,08/02/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Spouse,VTTWX,Vanguard Institutional Target Retirement 2030 Fund,Purchase,09/03/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,HAINX,Harbor International Fund Institutional Class,Sale (Full),01/03/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,RPMGX,T. Rowe Price Mid-Cap Growth Fund,Sale (Full),01/03/2018,"$250,001 - $500,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,RPTIX,T. Rowe Price Mid-Cap Growth Fund I Class,Purchase,01/03/2018,"$250,001 - $500,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,BTMKX,iShares MSCI EAFE International Index Fund Class K,Purchase,01/03/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,CIVIX,Causeway International Value Fund Class Institutio,Sale (Full),03/30/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,OAKIX,Oakmark International Fund Investor Class,Purchase,03/30/2018,"$1,001 - $15,000",--,,
61380aec-bd2b-4331-bc7c-bf00e7438280,Periodic Transaction Report for 06/15/2016,"Alexander, Lamar",06/15/2016,12:16 PM,Self,--,"Custom Foods of America Inc. Company: Custom Foods of America Inc. (Knoxville, Tennessee) Description: Wholesale Food",,12/15/2015,"$250,001 - $500,000",Sold to Leslee B Alexander Family Trust,Non-Public Stock,Sale (Partial)
61380aec-bd2b-4331-bc7c-bf00e7438280,Periodic Transaction Report for 06/15/2016,"Alexander, Lamar",06/15/2016,12:16 PM,Self,--,"3600 Management LLC Company: 3600 Management LLC (Knoxville, Tennessee) Description: Commercial Rental",,12/15/2015,"$1,000,001 - $5,000,000",Sold to Lamar Alexander Family Trust,Other Securities,Sale (Full)
61380aec-bd2b-4331-bc7c-bf00e7438280,Periodic Transaction Report for 06/15/2016,"Alexander, Lamar",06/15/2016,12:16 PM,Spouse,--,"Custom Foods of America Inc. Company: Custom Foods of America Inc. (Knoxville, Tennessee) Description: Wholesale food",,12/15/2015,"$250,001 - $500,000",Sold to Lamar Alexander Family Trust,Non-Public Stock,Sale (Partial)
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Self,EAERX,Eaton Vance Stock A,Purchase,12/19/2017,"$100,001 - $250,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Self,EAERX,Eaton Vance Stock A,Purchase,07/26/2017,"$15,001 - $50,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Self,VTMSX,Vanguard Tax-Managed Small Cap Adm,Purchase,09/29/2017,"$15,001 - $50,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Self,TSFIX,Touchstone Small Cap Institutional,Sale (Full),09/29/2017,"$15,001 - $50,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Income Portfolio,Purchase,12/26/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,12/26/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Income Portfolio,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Conservative Growth,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Conservative Growth,Sale (Full),02/07/2017,"$100,001 - $250,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Income Portfolio,Purchase,02/07/2017,"$100,001 - $250,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,12/26/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Income Portfolio,Purchase,12/07/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Conservative Growth,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,01/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Moderate Age Option: Conservative Growth,Purchase,12/26/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Child,--,Conservative Age Option: Income Portfolio,Purchase,12/26/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,01/11/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,02/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,03/02/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,04/04/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,05/03/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,06/01/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,07/05/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,08/02/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,09/05/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,10/04/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,11/01/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Sale (Full),11/15/2017,"$50,001 - $100,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTTWX,Vanguard Instl Trgt Retire 2030 Instl,Purchase,11/15/2017,"$50,001 - $100,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTTWX,Vanguard Instl Trgt Retire 2030 Instl,Purchase,12/06/2017,"$1,001 - $15,000",--,,
6d680ac7-e2d8-4d26-bf97-e3bb76f1b2f3,Annual Report for Calendar 2017,"Bennet, Michael",05/15/2018,5:26 PM,Spouse,VTHRX,Vanguard Target Retirement 2030 Inv,Purchase,01/04/2017,"$250,001 - $500,000",--,,
7ed08e45-81f6-4aa8-a99b-f78e6f297345,Annual Report for Calendar 2013 (Amendment 1),"Bennet, Michael",05/15/2015,3:49 PM,Self,EAERX,Eaton Vance Lg Cap Core Research A (NASDAQ),Purchase,12/18/2013,"$100,001 - $250,000",--,,
7ed08e45-81f6-4aa8-a99b-f78e6f297345,Annual Report for Calendar 2013 (Amendment 1),"Bennet, Michael",05/15/2015,3:49 PM,Self,MDLOX,BlackRock Global Allocation Inv A (NASDAQ),Purchase,12/18/2013,"$1,001 - $15,000",--,,
7ed08e45-81f6-4aa8-a99b-f78e6f297345,Annual Report for Calendar 2013 (Amendment 1),"Bennet, Michael",05/15/2015,3:49 PM,Self,EAERX,Eaton Vance Lg Cap Core Research A (NASDAQ),Purchase,08/02/2013,"$1,001 - $15,000",--,,
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Dickson TN Go Bond Rate/Coupon: 5.0 Matures: 9/1/2015,,09/26/2014,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Metro Govt Nashville TN Go Bond Rate/Coupon: 5.0 Matures: 10/01/2016,,06/01/2014,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Williamson County TN Rate/Coupon: 4.5 Matures: 05/01/2018,,05/01/2014,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Hendersonville Tenn Util Distric Water and Sewer Rate/Coupon: 4.0 Matures: 08/01/2023,,01/29/2014,"$50,001 - $100,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Bristol TN Electric Rate/Coupon: 5.0 Matures: 09/01/2026,,10/17/2013,"$50,001 - $100,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Metro Gov Nashville & Davidson Rate/Coupon: 5.0 Matures: 10/01/2016,,05/17/2013,"$50,001 - $100,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Houston Texas Utility Board Rate/Coupon: .94 Matures: 05/15/2034,,03/07/2013,"$15,001 - $50,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Memphis TN Sewer System Rate/Coupon: 4.2 Matures: 10/01/2022,,03/06/2013,"$15,001 - $50,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Tullahoma TN Rate/Coupon: 1.0 Matures: 10/01/2013,,02/26/2013,"$50,001 - $100,000",--,Municipal Security,Purchase
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Memphis TN Electric System GO Bond Rate/Coupon: 5.0 Matures: 12/01/2017,,12/01/2013,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Houston Texas Utility Board Rate/Coupon: .94 Matures: 05/15/2034,,03/26/2013,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Metro Govt TN GO Rate/Coupon: 4.5 Matures: 05/15/2030,,06/14/2012,"$15,001 - $50,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Memphis-Shelby County Rate/Coupon: 5.5 Matures: 11/01/2017,,11/01/2012,"$50,001 - $100,000",--,Municipal Security,Sale (Full)
86e969b3-64e7-4a51-84d7-da82847b501e,Periodic Transaction Report for 09/23/2015,"Alexander, Lamar",09/23/2015,10:27 AM,Spouse,--,Franklin County TN Health Rate/Coupon: 4.0 Matures: 09/01/2023,,10/24/2012,"$50,001 - $100,000",--,Municipal Security,Purchase
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,Hendersonville Tenn Util Distric Water and Sewer,Purchase,01/29/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,01/01/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Large Cap US Equity Common Trust Fund,Purchase,01/01/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,MLPTX,Oppenheimer SteelPath MLP Select 40 Y (NASDAQ),Purchase,02/07/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,FPACX,FPA Crescent (NASDAQ),Purchase,03/28/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GTEYX,Gateway Y (NASDAQ),Purchase,03/28/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,PAAIX,PIMCO All Asset Instl (NASDAQ),Purchase,03/28/2014,"$100,001 - $250,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,WBMIX,Whitebox Tactical Opportunities Instl (NASDAQ),Purchase,03/31/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Equity Opportunity Common Trust Fund,Purchase,04/04/2014,"$100,001 - $250,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,MLPTX,Oppenheimer SteelPath MLP Select 40 Y (NASDAQ),Purchase,04/04/2014,"$100,001 - $250,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GTEYX,Gateway Y (NASDAQ),Purchase,04/30/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,PAAIX,PIMCO All Asset Instl (NASDAQ),Purchase,04/30/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,FPACX,FPA Crescent (NASDAQ),Purchase,05/06/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,WBMIX,Whitebox Tactical Opportunities Instl (NASDAQ),Purchase,05/06/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst (NASDAQ),Purchase,06/03/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GTEYX,Gateway Y (NASDAQ),Purchase,06/04/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,PAAIX,PIMCO All Asset Instl (NASDAQ),Purchase,06/04/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,ARVIX,ASTON/River Road Independent Value I (NASDAQ),Purchase,08/16/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,RNCIX,RiverNorth Core Opportunity I (NASDAQ),Purchase,09/04/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Large Cap US Equity Common Trust Fund,Purchase,10/06/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst (NASDAQ),Purchase,10/31/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,RNCIX,RiverNorth Core Opportunity I (NASDAQ),Purchase,10/31/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF (NYSEArca),Purchase,11/03/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Large Cap US Equity Common Trust Fund,Purchase,12/31/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GOBIX,Legg Mason BW Global Opportunities Bd I (NASDAQ),Sale (Full),03/28/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,PIMIX,PIMCO Income Instl (NASDAQ),Sale (Full),03/28/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,LSFYX,Loomis Sayles Sr Floating Rate and F/I Y (NASDAQ),Sale (Full),03/28/2014,"$100,001 - $250,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF (NYSEArca),Sale (Partial),03/31/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),03/31/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Large Cap US Equity Common Trust Fund,Sale (Partial),03/31/2014,"$100,001 - $250,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Small/Mid Cap US Equity Common Trust Fund,Sale (Partial),03/31/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,VWO,Vanguard FTSE Emerging Markets ETF (NYSEArca),Sale (Full),05/30/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GTEYX,Gateway Y (NASDAQ),Sale (Partial),08/29/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,PAAIX,PIMCO All Asset Instl (NASDAQ),Sale (Partial),08/29/2014,"$15,001 - $50,000",--,,
